,Message,Timestamp,Geometry,name,lock_resource,lock_container,queue_a,queue_b,entry_a,entry_b,lock_id
4,957734 enters lock,2023-12-28 19:13:07.358438,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,False,True,6611767
5,957734 leaves lock,2023-12-28 19:44:26.522871,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,True,False,6611767
6,Closes entry A,2023-12-29 00:08:26.522871,,6611767,0,0,0,1,True,False,6611767
7,Opens entry B,2023-12-29 00:38:26.522871,,6611767,0,0,0,1,False,True,6611767
8,211232 enters lock,2023-12-29 00:38:35.375911,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,False,True,6611767
9,211232 leaves lock,2023-12-29 01:10:26.522871,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,True,False,6611767
10,211232 enters lock,2023-12-29 01:11:07.358438,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,True,False,6611767
11,Closes entry A,2023-12-29 01:12:26.522871,,6611767,1,0,0,0,True,False,6611767
12,Opens entry B,2023-12-29 01:42:26.522871,,6611767,1,0,0,0,False,True,6611767
13,211232 leaves lock,2023-12-29 01:42:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,False,True,6611767
14,1215924 enters lock,2023-12-29 09:11:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,True,False,6611767
15,Closes entry A,2023-12-29 09:13:26.522871,,6611767,1,0,0,0,True,False,6611767
16,Opens entry B,2023-12-29 09:43:26.522871,,6611767,1,0,0,0,False,True,6611767
17,1215924 leaves lock,2023-12-29 09:43:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,False,True,6611767
18,1215924 enters lock,2023-12-29 09:44:07.358438,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,False,True,6611767
19,1215924 leaves lock,2023-12-29 10:15:26.522871,POINT (7.401736587288599 51.798793845484525),6611767,2,0,0,0,True,False,6611767
20,464616 enters lock,2023-12-29 10:15:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,True,False,6611767
21,Closes entry A,2023-12-29 10:17:26.522871,,6611767,1,0,0,0,True,False,6611767
22,Opens entry B,2023-12-29 10:47:26.522871,,6611767,1,0,0,0,False,True,6611767
23,464616 leaves lock,2023-12-29 10:47:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,False,True,6611767
24,464616 enters lock,2023-12-29 10:48:07.358438,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,False,True,6611767
25,464616 leaves lock,2023-12-29 11:19:26.522871,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,True,False,6611767
26,1500941 enters lock,2023-12-29 22:24:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,True,False,6611767
27,Closes entry A,2023-12-29 22:25:26.522871,,6611767,1,0,0,0,True,False,6611767
28,Opens entry B,2023-12-29 22:55:26.522871,,6611767,1,0,0,0,False,True,6611767
29,1500941 leaves lock,2023-12-29 22:55:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,False,True,6611767
30,1500941 enters lock,2023-12-29 22:56:07.358438,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,False,True,6611767
31,1500941 leaves lock,2023-12-29 23:27:26.522871,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,True,False,6611767
32,Closes entry A,2023-12-31 16:27:26.522871,,6611767,0,0,0,1,True,False,6611767
33,Opens entry B,2023-12-31 16:57:26.522871,,6611767,0,0,0,1,False,True,6611767
34,139553 enters lock,2023-12-31 16:57:35.375911,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,False,True,6611767
35,139553 leaves lock,2023-12-31 17:29:26.522871,POINT (7.401736587288599 51.798793845484525),6611767,1,0,0,0,True,False,6611767
36,139553 enters lock,2023-12-31 17:30:07.358438,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,True,False,6611767
37,Closes entry A,2023-12-31 17:31:26.522871,,6611767,1,0,0,0,True,False,6611767
38,Opens entry B,2023-12-31 18:01:26.522871,,6611767,1,0,0,0,False,True,6611767
39,139553 leaves lock,2023-12-31 18:01:26.522871,POINT (7.40153386116049 51.79844902362184),6611767,1,0,0,0,False,True,6611767
0,Closes entry A,2023-12-28 21:41:20.537350,,1293342,0,0,0,1,True,False,1293342
1,Opens entry B,2023-12-28 22:11:20.537350,,1293342,0,0,0,1,False,True,1293342
2,459886 enters lock,2023-12-28 22:11:20.537350,POINT (10.784990066508122 49.92340192595509),1293342,1,0,0,0,False,True,1293342
3,459886 leaves lock,2023-12-28 22:43:20.537350,POINT (10.784990066508122 49.92340192595509),1293342,1,0,0,0,True,False,1293342
4,459886 enters lock,2023-12-28 22:43:51.850733,POINT (10.784617975719245 49.92354871984063),1293342,1,0,0,0,True,False,1293342
5,Closes entry A,2023-12-28 22:45:20.537350,,1293342,1,0,0,0,True,False,1293342
6,Opens entry B,2023-12-28 23:15:20.537350,,1293342,1,0,0,0,False,True,1293342
7,459886 leaves lock,2023-12-28 23:15:20.537350,POINT (10.784617975719245 49.92354871984063),1293342,1,0,0,0,False,True,1293342
0,Closes entry A,2023-12-29 02:40:23.353606,,4717457,0,0,0,1,True,False,4717457
1,Opens entry B,2023-12-29 03:10:23.353606,,4717457,0,0,0,1,False,True,4717457
2,459886 enters lock,2023-12-29 03:10:23.353606,POINT (10.639076045394438 49.980966603057226),4717457,1,0,0,0,False,True,4717457
3,459886 leaves lock,2023-12-29 03:42:23.353606,POINT (10.639076045394438 49.980966603057226),4717457,1,0,0,0,True,False,4717457
4,459886 enters lock,2023-12-29 03:42:53.875808,POINT (10.638695475500297 49.98108647815633),4717457,1,0,0,0,True,False,4717457
5,Closes entry A,2023-12-29 03:44:23.353606,,4717457,1,0,0,0,True,False,4717457
6,Opens entry B,2023-12-29 04:14:23.353606,,4717457,1,0,0,0,False,True,4717457
7,459886 leaves lock,2023-12-29 04:14:23.353606,POINT (10.638695475500297 49.98108647815633),4717457,1,0,0,0,False,True,4717457
0,Closes entry A,2023-12-29 06:09:28.644926,,1293363,0,0,0,1,True,False,1293363
1,Opens entry B,2023-12-29 06:39:28.644926,,1293363,0,0,0,1,False,True,1293363
2,459886 enters lock,2023-12-29 06:39:28.644926,POINT (10.549184524499703 50.00247352184367),1293363,1,0,0,0,False,True,1293363
3,459886 leaves lock,2023-12-29 07:11:28.644926,POINT (10.549184524499703 50.00247352184367),1293363,1,0,0,0,True,False,1293363
4,459886 enters lock,2023-12-29 07:11:57.929381,POINT (10.548790725053388 50.00253701457177),1293363,1,0,0,0,True,False,1293363
5,Closes entry A,2023-12-29 07:13:28.644926,,1293363,1,0,0,0,True,False,1293363
6,Opens entry B,2023-12-29 07:43:28.644926,,1293363,1,0,0,0,False,True,1293363
7,459886 leaves lock,2023-12-29 07:43:28.644926,POINT (10.548790725053388 50.00253701457177),1293363,1,0,0,0,False,True,1293363
0,Closes entry A,2023-12-29 10:48:54.846873,,12444,0,0,0,1,True,False,12444
1,Opens entry B,2023-12-29 11:18:54.846873,,12444,0,0,0,1,False,True,12444
2,1570264 enters lock,2023-12-29 11:18:54.846873,POINT (3.8200418249716694 51.33456445612923),12444,1,0,0,0,False,True,12444
3,1570264 leaves lock,2023-12-29 11:50:54.846873,POINT (3.8200418249716694 51.33456445612923),12444,1,0,0,0,True,False,12444
4,Closes entry A,2023-12-29 18:53:54.846873,,12444,0,0,0,1,True,False,12444
5,Opens entry B,2023-12-29 19:23:54.846873,,12444,0,0,0,1,False,True,12444
6,1496287 enters lock,2023-12-29 19:23:54.846873,POINT (3.8200418249716694 51.33456445612923),12444,1,0,0,0,False,True,12444
7,1496287 leaves lock,2023-12-29 19:55:54.846873,POINT (3.8200418249716694 51.33456445612923),12444,1,0,0,0,True,False,12444
8,Closes entry A,2024-01-02 08:57:54.846873,,12444,0,0,0,1,True,False,12444
9,Opens entry B,2024-01-02 09:27:54.846873,,12444,0,0,0,1,False,True,12444
10,2003603 enters lock,2024-01-02 09:27:54.846873,POINT (3.8200418249716694 51.33456445612923),12444,1,0,0,0,False,True,12444
11,2003603 leaves lock,2024-01-02 09:59:54.846873,POINT (3.8200418249716694 51.33456445612923),12444,1,0,0,0,True,False,12444
0,Closes entry A,2023-12-29 11:08:22.474886,,1293433,0,0,0,1,True,False,1293433
1,Opens entry B,2023-12-29 11:38:22.474886,,1293433,0,0,0,1,False,True,1293433
2,459886 enters lock,2023-12-29 11:38:22.474886,POINT (10.379599274946614 50.01698298542823),1293433,1,0,0,0,False,True,1293433
3,459886 leaves lock,2023-12-29 12:10:22.474886,POINT (10.379599274946614 50.01698298542823),1293433,1,0,0,0,True,False,1293433
4,459886 enters lock,2023-12-29 12:10:51.437055,POINT (10.379202219389052 50.01702971245417),1293433,1,0,0,0,True,False,1293433
5,Closes entry A,2023-12-29 12:12:22.474886,,1293433,1,0,0,0,True,False,1293433
6,Opens entry B,2023-12-29 12:42:22.474886,,1293433,1,0,0,0,False,True,1293433
7,459886 leaves lock,2023-12-29 12:42:22.474886,POINT (10.379202219389052 50.01702971245417),1293433,1,0,0,0,False,True,1293433
0,Closes entry A,2023-12-29 15:44:40.352402,,1293414,0,0,0,1,True,False,1293414
1,Opens entry B,2023-12-29 16:14:40.352402,,1293414,0,0,0,1,False,True,1293414
2,459886 enters lock,2023-12-29 16:14:40.352402,POINT (10.23135778061095 50.03924028754584),1293414,1,0,0,0,False,True,1293414
3,459886 leaves lock,2023-12-29 16:46:40.352402,POINT (10.23135778061095 50.03924028754584),1293414,1,0,0,0,True,False,1293414
4,459886 enters lock,2023-12-29 16:47:14.049994,POINT (10.231026929071977 50.03912069451412),1293414,1,0,0,0,True,False,1293414
5,Closes entry A,2023-12-29 16:48:40.352402,,1293414,1,0,0,0,True,False,1293414
6,Opens entry B,2023-12-29 17:18:40.352402,,1293414,1,0,0,0,False,True,1293414
7,459886 leaves lock,2023-12-29 17:18:40.352402,POINT (10.231026929071977 50.03912069451412),1293414,1,0,0,0,False,True,1293414
0,Closes entry A,2023-12-29 19:32:55.746920,,1293418,0,0,0,1,True,False,1293418
1,Opens entry B,2023-12-29 20:02:55.746920,,1293418,0,0,0,1,False,True,1293418
2,459886 enters lock,2023-12-29 20:02:55.746920,POINT (10.175473070928021 49.97678930548589),1293418,1,0,0,0,False,True,1293418
3,459886 leaves lock,2023-12-29 20:34:55.746920,POINT (10.175473070928021 49.97678930548589),1293418,1,0,0,0,True,False,1293418
4,459886 enters lock,2023-12-29 20:35:37.031974,POINT (10.175366624671978 49.97644178010483),1293418,1,0,0,0,True,False,1293418
5,Closes entry A,2023-12-29 20:36:55.746920,,1293418,1,0,0,0,True,False,1293418
6,Opens entry B,2023-12-29 21:06:55.746920,,1293418,1,0,0,0,False,True,1293418
7,459886 leaves lock,2023-12-29 21:06:55.746920,POINT (10.175366624671978 49.97644178010483),1293418,1,0,0,0,False,True,1293418
0,Closes entry A,2023-12-29 21:10:05.581349,,1296842,0,0,0,1,True,False,1296842
1,Opens entry B,2023-12-29 21:40:05.581349,,1296842,0,0,0,1,False,True,1296842
2,957734 enters lock,2023-12-29 21:40:05.581349,POINT (7.5845899085399 52.2788904594387),1296842,1,0,0,0,False,True,1296842
3,957734 leaves lock,2023-12-29 22:12:05.581349,POINT (7.5845899085399 52.2788904594387),1296842,1,0,0,0,True,False,1296842
0,Closes entry A,2023-12-29 21:15:55.338659,,1307832,0,0,0,1,True,False,1307832
1,Opens entry B,2023-12-29 21:45:55.338659,,1307832,0,0,0,1,False,True,1307832
2,1570264 enters lock,2023-12-29 21:45:55.338659,POINT (3.7379666658498096 51.05639500823072),1307832,1,0,0,0,False,True,1307832
3,1570264 leaves lock,2023-12-29 22:17:55.338659,POINT (3.7379666658498096 51.05639500823072),1307832,1,0,0,0,True,False,1307832
4,Closes entry A,2023-12-30 05:20:55.338659,,1307832,0,0,0,1,True,False,1307832
5,Opens entry B,2023-12-30 05:50:55.338659,,1307832,0,0,0,1,False,True,1307832
6,1496287 enters lock,2023-12-30 05:50:55.338659,POINT (3.7379666658498096 51.05639500823072),1307832,1,0,0,0,False,True,1307832
7,1496287 leaves lock,2023-12-30 06:22:55.338659,POINT (3.7379666658498096 51.05639500823072),1307832,1,0,0,0,True,False,1307832
8,Closes entry A,2024-01-02 19:24:55.338659,,1307832,0,0,0,1,True,False,1307832
9,Opens entry B,2024-01-02 19:54:55.338659,,1307832,0,0,0,1,False,True,1307832
10,2003603 enters lock,2024-01-02 19:54:55.338659,POINT (3.7379666658498096 51.05639500823072),1307832,1,0,0,0,False,True,1307832
11,2003603 leaves lock,2024-01-02 20:26:55.338659,POINT (3.7379666658498096 51.05639500823072),1307832,1,0,0,0,True,False,1307832
0,Closes entry A,2023-12-29 22:28:03.982989,,26499185,0,0,0,1,True,False,26499185
1,Opens entry B,2023-12-29 22:58:03.982989,,26499185,0,0,0,1,False,True,26499185
2,1570264 enters lock,2023-12-29 22:58:03.982989,POINT (3.731916218696302 51.0542308292271),26499185,1,0,0,0,False,True,26499185
3,1570264 leaves lock,2023-12-29 23:30:03.982989,POINT (3.731916218696302 51.0542308292271),26499185,1,0,0,0,True,False,26499185
4,Closes entry A,2023-12-30 06:33:03.982989,,26499185,0,0,0,1,True,False,26499185
5,Opens entry B,2023-12-30 07:03:03.982989,,26499185,0,0,0,1,False,True,26499185
6,1496287 enters lock,2023-12-30 07:03:03.982989,POINT (3.731916218696302 51.0542308292271),26499185,1,0,0,0,False,True,26499185
7,1496287 leaves lock,2023-12-30 07:35:03.982989,POINT (3.731916218696302 51.0542308292271),26499185,1,0,0,0,True,False,26499185
8,Closes entry A,2024-01-02 20:37:03.982989,,26499185,0,0,0,1,True,False,26499185
9,Opens entry B,2024-01-02 21:07:03.982989,,26499185,0,0,0,1,False,True,26499185
10,2003603 enters lock,2024-01-02 21:07:03.982989,POINT (3.731916218696302 51.0542308292271),26499185,1,0,0,0,False,True,26499185
11,2003603 leaves lock,2024-01-02 21:39:03.982989,POINT (3.731916218696302 51.0542308292271),26499185,1,0,0,0,True,False,26499185
0,957734 enters lock,2023-12-29 22:59:29.311114,POINT (7.543998099638165 52.28265204026102),1295279,1,0,0,0,True,False,1295279
1,Closes entry A,2023-12-29 23:00:29.311114,,1295279,1,0,0,0,True,False,1295279
2,Opens entry B,2023-12-29 23:30:29.311114,,1295279,1,0,0,0,False,True,1295279
3,957734 leaves lock,2023-12-29 23:30:29.311114,POINT (7.543998099638165 52.28265204026102),1295279,1,0,0,0,False,True,1295279
4,957734 enters lock,2023-12-29 23:30:58.177716,POINT (7.543612873026764 52.28275377804647),1295279,1,0,0,0,False,True,1295279
5,957734 leaves lock,2023-12-30 00:02:29.311114,POINT (7.543612873026764 52.28275377804647),1295279,1,0,0,0,True,False,1295279
0,Closes entry A,2023-12-29 23:04:15.077029,,1293343,0,0,0,1,True,False,1293343
1,Opens entry B,2023-12-29 23:34:15.077029,,1293343,0,0,0,1,False,True,1293343
2,459886 enters lock,2023-12-29 23:34:15.077029,POINT (10.18376337532802 49.913928219895176),1293343,1,0,0,0,False,True,1293343
3,459886 leaves lock,2023-12-30 00:06:15.077029,POINT (10.18376337532802 49.913928219895176),1293343,1,0,0,0,True,False,1293343
4,459886 enters lock,2023-12-30 00:06:58.571300,POINT (10.183863003048954 49.91354379969162),1293343,1,0,0,0,True,False,1293343
5,Closes entry A,2023-12-30 00:08:15.077029,,1293343,1,0,0,0,True,False,1293343
6,Opens entry B,2023-12-30 00:38:15.077029,,1293343,1,0,0,0,False,True,1293343
7,459886 leaves lock,2023-12-30 00:38:15.077029,POINT (10.183863003048954 49.91354379969162),1293343,1,0,0,0,False,True,1293343
0,957734 enters lock,2023-12-30 01:31:25.577242,POINT (7.475518784946716 52.305492707680784),1295289,1,0,0,0,True,False,1295289
1,Closes entry A,2023-12-30 01:32:25.577242,,1295289,1,0,0,0,True,False,1295289
2,Opens entry B,2023-12-30 02:02:25.577242,,1295289,1,0,0,0,False,True,1295289
3,957734 leaves lock,2023-12-30 02:02:25.577242,POINT (7.475518784946716 52.305492707680784),1295289,1,0,0,0,False,True,1295289
4,957734 enters lock,2023-12-30 02:02:59.162688,POINT (7.475186638841632 52.30571538254606),1295289,1,0,0,0,False,True,1295289
5,957734 leaves lock,2023-12-30 02:34:25.577242,POINT (7.475186638841632 52.30571538254606),1295289,1,0,0,0,True,False,1295289
0,Closes entry A,2023-12-30 03:42:43.214236,,1293286,0,0,0,1,True,False,1293286
1,Opens entry B,2023-12-30 04:12:43.214236,,1293286,0,0,0,1,False,True,1293286
2,459886 enters lock,2023-12-30 04:12:43.214236,POINT (10.221476996951047 49.81760620030838),1293286,1,0,0,0,False,True,1293286
3,459886 leaves lock,2023-12-30 04:44:43.214236,POINT (10.221476996951047 49.81760620030838),1293286,1,0,0,0,True,False,1293286
4,459886 enters lock,2023-12-30 04:45:21.087563,POINT (10.22137416390671 49.81732470221253),1293286,1,0,0,0,True,False,1293286
5,Closes entry A,2023-12-30 04:46:43.214236,,1293286,1,0,0,0,True,False,1293286
6,Opens entry B,2023-12-30 05:16:43.214236,,1293286,1,0,0,0,False,True,1293286
7,459886 leaves lock,2023-12-30 05:16:43.214236,POINT (10.22137416390671 49.81732470221253),1293286,1,0,0,0,False,True,1293286
0,957734 enters lock,2023-12-30 04:59:40.070441,POINT (7.408748282832715 52.37249550827644),1295172,1,0,0,0,True,False,1295172
1,Closes entry A,2023-12-30 05:00:40.070441,,1295172,1,0,0,0,True,False,1295172
2,Opens entry B,2023-12-30 05:30:40.070441,,1295172,1,0,0,0,False,True,1295172
3,957734 leaves lock,2023-12-30 05:30:40.070441,POINT (7.408748282832715 52.37249550827644),1295172,1,0,0,0,False,True,1295172
4,957734 enters lock,2023-12-30 05:31:17.077166,POINT (7.408467290752847 52.37278012162851),1295172,1,0,0,0,False,True,1295172
5,957734 leaves lock,2023-12-30 06:02:40.070441,POINT (7.408467290752847 52.37278012162851),1295172,1,0,0,0,True,False,1295172
0,Closes entry A,2023-12-30 06:19:37.341083,,1293340,0,0,0,1,True,False,1293340
1,Opens entry B,2023-12-30 06:49:37.341083,,1293340,0,0,0,1,False,True,1293340
2,459886 enters lock,2023-12-30 06:49:37.341083,POINT (10.181815836093293 49.795885297787464),1293340,1,0,0,0,False,True,1293340
3,459886 leaves lock,2023-12-30 07:21:37.341083,POINT (10.181815836093293 49.795885297787464),1293340,1,0,0,0,True,False,1293340
4,459886 enters lock,2023-12-30 07:22:15.287271,POINT (10.181569828624848 49.7956027141807),1293340,1,0,0,0,True,False,1293340
5,Closes entry A,2023-12-30 07:23:37.341083,,1293340,1,0,0,0,True,False,1293340
6,Opens entry B,2023-12-30 07:53:37.341083,,1293340,1,0,0,0,False,True,1293340
7,459886 leaves lock,2023-12-30 07:53:37.341083,POINT (10.181569828624848 49.7956027141807),1293340,1,0,0,0,False,True,1293340
0,957734 enters lock,2023-12-30 08:13:02.420506,POINT (7.354687731956293 52.43266359149847),1295208,1,0,0,0,True,False,1295208
1,Closes entry A,2023-12-30 08:14:02.420506,,1295208,1,0,0,0,True,False,1295208
2,Opens entry B,2023-12-30 08:44:02.420506,,1295208,1,0,0,0,False,True,1295208
3,957734 leaves lock,2023-12-30 08:44:02.420506,POINT (7.354687731956293 52.43266359149847),1295208,1,0,0,0,False,True,1295208
4,957734 enters lock,2023-12-30 08:44:46.013830,POINT (7.354588579380746 52.433050335250364),1295208,1,0,0,0,False,True,1295208
5,957734 leaves lock,2023-12-30 09:16:02.420506,POINT (7.354588579380746 52.433050335250364),1295208,1,0,0,0,True,False,1295208
0,957734 enters lock,2023-12-30 10:11:23.277378,POINT (7.330553117738543 52.45627798520345),1295209,1,0,0,0,True,False,1295209
1,Closes entry A,2023-12-30 10:12:23.277378,,1295209,1,0,0,0,True,False,1295209
2,Opens entry B,2023-12-30 10:42:23.277378,,1295209,1,0,0,0,False,True,1295209
3,957734 leaves lock,2023-12-30 10:42:23.277378,POINT (7.330553117738543 52.45627798520345),1295209,1,0,0,0,False,True,1295209
0,Closes entry A,2023-12-30 10:20:47.433301,,1293321,0,0,0,1,True,False,1293321
